Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,47.0,54,2538.0,109.0,Online
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Apparel,50.0,54,2700.0,103.0,Online
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Street Footwear,59.0,54,3186.0,159.0,Online
Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Street Footwear,59.0,54,3186.0,140.0,Online
Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Men's Apparel,60.0,54,3240.0,120.0,Online
Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25.0,54,1350.0,61.0,Outlet
Foot Locker,1185732,2021-11-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40.0,54,2160.0,71.0,Outlet
Foot Locker,1185732,2021-11-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,42.0,54,2268.0,98.0,Outlet
Foot Locker,1185732,2021-12-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46.0,54,2484.0,97.0,Outlet
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Apparel,34.0,54,1836.0,79.0,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Apparel,27.0,54,1458.0,57.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men's Apparel,40.0,54,2160.0,80.0,Outlet
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32.0,54,1728.0,52.0,Outlet
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,46.0,53,2438.0,129.0,Online
Foot Locker,1185732,2021-11-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,53,2862.0,114.0,Online
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,41.0,53,2173.0,102.0,Online
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,57.0,53,3021.0,160.0,Online
Foot Locker,1185732,2020-10-31,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29.0,53,1537.0,69.0,Online
Foot Locker,1185732,2020-11-09,Midwest,Minnesota,Minneapolis,Women's Apparel,36.0,53,1908.0,114.0,Online
Amazon,1185732,2021-11-15,Northeast,Maine,Portland,Men's Apparel,50.0,53,2650.0,95.0,Online
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men's Apparel,64.0,53,3392.0,132.0,Online
West Gear,1128299,2021-04-17,South,Louisiana,New Orleans,Men's Apparel,43.0,53,2279.0,130.0,Online
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Apparel,55.0,53,2915.0,125.0,Online
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Apparel,52.0,53,2756.0,132.0,Online
Foot Locker,1185732,2021-11-22,Southeast,Kentucky,Louisville,Men's Apparel,59.0,53,3127.0,150.0,Online
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Apparel,38.0,53,2014.0,101.0,Online
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32.0,53,1696.0,68.0,Online
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,53,2014.0,87.0,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Women's Street Footwear,39.0,53,2067.0,91.0,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Women's Street Footwear,10.0,53,530.0,23.0,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Apparel,44.0,53,2332.0,142.0,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Men's Apparel,36.0,53,1908.0,86.0,Online
West Gear,1185732,2021-08-10,Midwest,Indiana,Indianapolis,Men's Apparel,47.0,53,2491.0,112.0,Online
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Men's Apparel,41.0,53,2173.0,120.0,Online
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Women's Street Footwear,24.0,53,1272.0,62.0,Online
Kohl's,1185732,2021-02-08,Northeast,Delaware,Wilmington,Men's Athletic Footwear,32.0,53,1696.0,85.0,Online
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Men's Apparel,57.0,53,3021.0,136.0,Online
Foot Locker,1185732,2021-11-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33.0,53,1749.0,65.0,Outlet
Foot Locker,1185732,2021-11-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.0,53,2014.0,75.0,Outlet
Foot Locker,1185732,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,53,2279.0,107.0,Outlet
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32.0,53,1696.0,70.0,Outlet
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40.0,53,2120.0,95.0,Outlet
West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Men's Apparel,35.0,53,1855.0,85.0,Outlet
West Gear,1128299,2021-02-17,South,Louisiana,New Orleans,Men's Apparel,33.0,53,1749.0,82.0,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Apparel,41.0,53,2173.0,70.0,Outlet
Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Men's Apparel,39.0,53,2067.0,70.0,Outlet
Foot Locker,1185732,2021-02-08,Northeast,Connecticut,Hartford,Women's Street Footwear,18.0,53,954.0,41.0,Outlet
Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Men's Athletic Footwear,31.0,53,1643.0,58.0,Outlet
Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Men's Apparel,36.0,53,1908.0,52.0,Outlet
Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,29.0,53,1537.0,60.0,Outlet
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Men's Apparel,41.0,53,2173.0,91.0,Outlet
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,35.0,53,1855.0,59.0,Outlet
West Gear,1128299,2020-01-12,West,Nevada,Las Vegas,Men's Apparel,46.0,52,2392.0,167.0,Online
West Gear,1128299,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,63.0,52,3276.0,216.0,Online
West Gear,1128299,2020-06-23,West,Washington,Seattle,Men's Apparel,60.0,52,3120.0,119.0,Online
Foot Locker,1185732,2020-12-09,Midwest,Minnesota,Minneapolis,Women's Apparel,39.0,52,2028.0,116.0,Online
Foot Locker,1185732,2020-12-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.0,52,1976.0,79.0,Online
Foot Locker,1185732,2021-07-04,Midwest,Nebraska,Omaha,Women's Street Footwear,36.0,52,1872.0,90.0,Online
Amazon,1185732,2021-10-26,Northeast,Maine,Portland,Women's Street Footwear,27.0,52,1404.0,77.0,Online
Amazon,1185732,2021-11-18,Northeast,Maine,Portland,Men's Athletic Footwear,52.0,52,2704.0,135.0,Online
Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23.0,52,1196.0,62.0,Online
West Gear,1128299,2021-09-25,West,Oregon,Portland,Women's Athletic Footwear,49.0,52,2548.0,117.0,Online
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Apparel,46.0,52,2392.0,112.0,Online
Amazon,1185732,2021-06-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,29.0,52,1508.0,83.0,Online
Foot Locker,1185732,2021-11-22,Southeast,Kentucky,Louisville,Women's Athletic Footwear,52.0,52,2704.0,135.0,Online
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18.0,52,936.0,49.0,Online
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Sioux Falls,Men's Apparel,49.0,52,2548.0,117.0,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,52,1976.0,81.0,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34.0,52,1768.0,72.0,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24.0,52,1248.0,55.0,Online
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Women's Apparel,38.0,52,1976.0,99.0,Online
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,34.0,52,1768.0,90.0,Online
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,14.0,52,728.0,36.0,Online
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,Women's Apparel,32.0,52,1664.0,73.0,Online
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,Women's Apparel,60.0,52,3120.0,125.0,Online
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Women's Street Footwear,50.0,52,2600.0,143.0,Online
Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.0,52,1872.0,95.0,Online
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Men's Apparel,51.0,52,2652.0,117.0,Online
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,45.0,52,2340.0,115.0,Online
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,51,2193.0,103.0,Online
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,46.0,51,2346.0,117.0,Online
Foot Locker,1185732,2021-11-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.0,51,1836.0,99.0,Online
Foot Locker,1185732,2020-11-15,Midwest,Minnesota,Minneapolis,Women's Apparel,58.0,51,2958.0,175.0,Online
Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38.0,51,1938.0,93.0,Online
Amazon,1185732,2021-11-14,Northeast,Maine,Portland,Women's Athletic Footwear,41.0,51,2091.0,88.0,Online
Amazon,1185732,2021-12-24,Northeast,Maine,Portland,Women's Athletic Footwear,41.0,51,2091.0,86.0,Online
West Gear,1128299,2021-02-17,South,Louisiana,New Orleans,Men's Apparel,48.0,51,2448.0,147.0,Online
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Men's Apparel,41.0,51,2091.0,100.0,Online
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,41.0,51,2091.0,94.0,Online
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,34.0,51,1734.0,75.0,Online
Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Fargo,Men's Apparel,42.0,51,2142.0,105.0,Online
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,51,1887.0,81.0,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29.0,51,1479.0,62.0,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Women's Street Footwear,27.0,51,1377.0,61.0,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Men's Apparel,48.0,51,2448.0,147.0,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,38.0,51,1938.0,81.0,Online
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,Men's Apparel,46.0,51,2346.0,106.0,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45.0,51,2295.0,108.0,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Apparel,54.0,51,2754.0,113.0,Online
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Men's Athletic Footwear,33.0,51,1683.0,77.0,Online
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Women's Street Footwear,24.0,51,1224.0,61.0,Online
Kohl's,1185732,2021-09-06,Northeast,New Jersey,Newark,Women's Street Footwear,39.0,51,1989.0,105.0,Online
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Men's Apparel,50.0,51,2550.0,107.0,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women's Street Footwear,23.0,51,1173.0,61.0,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women's Apparel,32.0,51,1632.0,88.0,Online
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42.0,51,2142.0,77.0,Online
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Men's Apparel,66.0,51,3366.0,162.0,Online
Foot Locker,1185732,2021-11-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,37.0,51,1887.0,60.0,Outlet
Foot Locker,1185732,2021-11-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,27.0,51,1377.0,58.0,Outlet
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Men's Apparel,36.0,51,1836.0,68.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,27.0,51,1377.0,63.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,28.0,51,1428.0,51.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,Women's Street Footwear,22.0,51,1122.0,35.0,Outlet
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Men's Apparel,40.0,51,2040.0,55.0,Outlet
Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,33.0,51,1683.0,47.0,Outlet
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40.0,50,2000.0,800.0,Outlet
Foot Locker,1185732,2020-11-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,50,2000.0,700.0,In-store
Foot Locker,1185732,2021-05-30,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30.0,50,1500.0,600.0,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Nebraska,Omaha,Men's Apparel,50.0,50,2500.0,875.0,Outlet
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,50,1950.0,105.0,Online
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,49.0,50,2450.0,123.0,Online
Foot Locker,1185732,2021-12-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,50,2050.0,92.0,Online
Amazon,1185732,2021-10-29,Northeast,Maine,Portland,Women's Apparel,36.0,50,1800.0,99.0,Online
Amazon,1185732,2021-12-17,Northeast,Maine,Portland,Women's Athletic Footwear,52.0,50,2600.0,112.0,Online
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Men's Apparel,29.0,50,1450.0,70.0,Online
Foot Locker,1185732,2021-03-11,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,37.0,50,1850.0,78.0,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45.0,50,2250.0,101.0,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Men's Apparel,56.0,50,2800.0,126.0,Online
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Women's Street Footwear,23.0,50,1150.0,52.0,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,39.0,50,1950.0,96.0,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Men's Apparel,48.0,50,2400.0,149.0,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,39.0,50,1950.0,88.0,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Women's Street Footwear,27.0,50,1350.0,61.0,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Men's Apparel,51.0,50,2550.0,107.0,Online
West Gear,1185732,2021-02-17,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,38.0,50,1900.0,105.0,Online
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33.0,50,1650.0,91.0,Online
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women's Apparel,33.0,50,1650.0,86.0,Online
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Street Footwear,28.0,50,1400.0,55.0,Online
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Men's Apparel,58.0,50,2900.0,136.0,Online
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,49.0,49,2401.0,110.0,Online
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,49,2352.0,111.0,Online
Foot Locker,1185732,2020-11-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.0,49,1862.0,76.0,Online
Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,44.0,49,2156.0,106.0,Online
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men's Apparel,44.0,49,2156.0,116.0,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Men's Athletic Footwear,41.0,49,2009.0,96.0,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,Women's Street Footwear,38.0,49,1862.0,102.0,Online
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19.0,49,931.0,47.0,Online
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Men's Apparel,34.0,49,1666.0,78.0,Online
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,32.0,49,1568.0,71.0,Online
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Men's Apparel,43.0,49,2107.0,103.0,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Men's Athletic Footwear,18.0,49,882.0,43.0,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Women's Street Footwear,24.0,49,1176.0,47.0,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Men's Apparel,55.0,49,2695.0,162.0,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33.0,49,1617.0,73.0,Online
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34.0,49,1666.0,82.0,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,42.0,49,2058.0,97.0,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Street Footwear,23.0,49,1127.0,53.0,Online
West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,34.0,49,1666.0,88.0,Online
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23.0,49,1127.0,60.0,Online
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,Women's Apparel,33.0,49,1617.0,73.0,Online
Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Men's Apparel,46.0,49,2254.0,92.0,Online
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,Men's Apparel,62.0,49,3038.0,122.0,Online
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,Women's Street Footwear,53.0,49,2597.0,112.0,Online
Foot Locker,1185732,2021-02-08,Northeast,Connecticut,Hartford,Women's Street Footwear,24.0,49,1176.0,59.0,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,43.0,49,2107.0,95.0,Online
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44.0,49,2156.0,88.0,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,Women's Street Footwear,49.0,48,2352.0,118.0,Online
Foot Locker,1185732,2021-11-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43.0,48,2064.0,87.0,Outlet
Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.0,48,2448.0,95.0,Outlet
Amazon,1185732,2021-02-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,30.0,48,1440.0,55.0,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,53.0,47,2491.0,122.0,Online
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,38.0,47,1786.0,95.0,Online
Foot Locker,1185732,2021-12-31,Northeast,Pennsylvania,Philadelphia,Men's Apparel,63.0,47,2961.0,136.0,Online
West Gear,1128299,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,55.0,47,2585.0,181.0,Online
Foot Locker,1185732,2020-11-03,Midwest,Minnesota,Minneapolis,Women's Apparel,38.0,47,1786.0,98.0,Online
Foot Locker,1185732,2020-11-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,33.0,47,1551.0,70.0,Online
Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,33.0,47,1551.0,76.0,Online
Foot Locker,1185732,2021-05-29,Midwest,Nebraska,Omaha,Women's Street Footwear,23.0,47,1081.0,54.0,Online
Amazon,1185732,2021-11-07,Northeast,Maine,Portland,Women's Street Footwear,42.0,47,1974.0,107.0,Online
Amazon,1185732,2021-10-22,Southeast,Kentucky,Louisville,Women's Street Footwear,43.0,47,2021.0,109.0,Online
Kohl's,1197831,2021-10-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,19.0,47,893.0,43.0,Online
Foot Locker,1185732,2021-02-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,39.0,47,1833.0,81.0,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Men's Apparel,38.0,47,1786.0,82.0,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,39.0,47,1833.0,79.0,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Men's Athletic Footwear,19.0,47,893.0,40.0,Online
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37.0,47,1739.0,71.0,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,24.0,47,1128.0,46.0,Online
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25.0,47,1175.0,61.0,Online
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,32.0,47,1504.0,80.0,Online
West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42.0,47,1974.0,91.0,Online
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,Women's Street Footwear,37.0,47,1739.0,87.0,Online
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32.0,47,1504.0,83.0,Online
Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Men's Apparel,41.0,47,1927.0,77.0,Online
Kohl's,1185732,2021-02-08,Northeast,New Jersey,Newark,Men's Apparel,41.0,47,1927.0,77.0,Online
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,38.0,47,1786.0,80.0,Online
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,44.0,47,2068.0,81.0,Online
Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,Men's Apparel,51.0,47,2397.0,117.0,Online
Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62.0,47,2914.0,125.0,Online
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Apparel,43.0,47,2021.0,69.0,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,47,705.0,30.0,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29.0,47,1363.0,59.0,Outlet
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Apparel,39.0,47,1833.0,59.0,Outlet
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,Women's Street Footwear,30.0,47,1410.0,42.0,Outlet
Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34.0,46,1564.0,81.0,Online
Foot Locker,1185732,2021-12-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,61.0,46,2806.0,129.0,Online
West Gear,1128299,2020-06-11,West,Washington,Seattle,Men's Apparel,69.0,46,3174.0,121.0,Online
Foot Locker,1185732,2021-06-22,Midwest,Nebraska,Omaha,Women's Street Footwear,27.0,46,1242.0,56.0,Online
Foot Locker,1185732,2021-06-29,Midwest,Nebraska,Omaha,Women's Athletic Footwear,33.0,46,1518.0,79.0,Online
Amazon,1185732,2021-10-25,Northeast,Maine,Portland,Men's Athletic Footwear,39.0,46,1794.0,88.0,Online
Amazon,1185732,2021-11-18,Northeast,Maine,Portland,Women's Athletic Footwear,54.0,46,2484.0,107.0,Online
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women's Athletic Footwear,49.0,46,2254.0,88.0,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women's Street Footwear,59.0,46,2714.0,109.0,Online
Foot Locker,1128299,2021-01-10,West,Alaska,Anchorage,Men's Apparel,46.0,46,2116.0,63.0,Online
Foot Locker,1128299,2021-05-11,West,Hawaii,Honolulu,Men's Apparel,55.0,46,2530.0,71.0,Online
Kohl's,1197831,2021-10-14,Midwest,Kansas,Wichita,Men's Apparel,29.0,46,1334.0,65.0,Online
Foot Locker,1185732,2021-02-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,48.0,46,2208.0,99.0,Online
Foot Locker,1185732,2021-05-13,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43.0,46,1978.0,83.0,Online
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,47.0,46,2162.0,99.0,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,34.0,46,1564.0,94.0,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Men's Apparel,48.0,46,2208.0,144.0,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29.0,46,1334.0,63.0,Online
West Gear,1185732,2021-02-22,Northeast,West Virginia,Charleston,Women's Street Footwear,24.0,46,1104.0,52.0,Online
Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,Men's Apparel,46.0,46,2116.0,91.0,Online
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,41.0,46,1886.0,85.0,Online
